nameActor,DOB,gender,ethnicity,height,fbCharacterMap,fbCharacterID,fbActorID,careerLength,ageAtFirstMovie,fbID_movies,fbID_nominatedOscar,fbID_wonOscar
Robert Keith,1898-02-10,M,,,/m/05t61n6,/m/09vxl3x,/m/045lwq,11.0,,"['/m/03bwqm', '/m/0193dz', '/m/09pgkl_', '/m/05h1_l5', '/m/09v7r2p', '/m/064ppgg', '/m/082f70', '/m/06zvtw', '/m/09n38n', '/m/0412dxf', '/m/07dgx0', '/m/03bbv4']",,
Robert Klein,1942-02-08,M,/m/041rx,,/m/0csd0v8,/m/0gbt_5j,/m/02pb53,95.0,-9.0,"['/m/02yyfc', '/m/0c7z7q', '/m/02qknt9', '/m/01tfy7', '/m/02x18z', '/m/0fjscz', '/m/065yq3c', '/m/047qhgv', '/m/03c_9wp', '/m/02hwd1n', '/m/0d0stl', '/m/07c13r', '/m/02r430', '/m/02q7fl9', '/m/08ktmx', '/m/02rzk_m', '/m/0462mpt', '/m/0dddmw8', '/m/026pqv1', '/m/06w1hlj']",,
Robert Knepper,1959-07-08,M,,1.77,/m/0cg09n8,/m/0jvlgs3,/m/07v7p6,27.0,27.0,"['/m/026y22v', '/m/02qnf4d', '/m/04nhbz', '/m/047vq5n', '/m/0dpqc0', '/m/026jcx4', '/m/02rd_56', '/m/063_ttb', '/m/09gg3z', '/m/0gxrl_m', '/m/031zk3', '/m/0c4wrz', '/m/0crv310', '/m/026vskz', '/m/07w8fz', '/m/03gvywx']",,
Robert Livingston,1904-12-09,M,,,/m/0gbw47k,/m/05h6wxv,/m/09c_46,18.0,21.0,"['/m/0cm7_8z', '/m/026ydhj', '/m/0807c3h', '/m/05h6t08', '/m/0h3w6mg', '/m/09rwj6g', '/m/026ydst', '/m/04j11sf', '/m/05h6s_x', '/m/04j12df', '/m/03mb1wk', '/m/02rql87', '/m/076yv0w', '/m/05h6s_4', '/m/05h6s_7', '/m/05h6s_1', '/m/0h3rlw7', '/m/0h3qb6t', '/m/07kbdfm']",,
Robert Loggia,1930-01-03,M,/m/0xnvg,1.79,/m/0k15j3,/m/0h5qkrj,/m/02sh8y,54.0,28.0,"['/m/09v460', '/m/01wb95', '/m/0sxlb', '/m/040tbq', '/m/05f9mbk', '/m/0h3nt33', '/m/0808bms', '/m/059lwy', '/m/04jb_n0', '/m/07615d', '/m/02gz9t', '/m/08rr9b', '/m/02q2jct', '/m/02rmr99', '/m/04yfgvf', '/m/0gkyk9r', '/m/0271t7s', '/m/04l4rt', '/m/08ndqy', '/m/03mbdgx', '/m/01z0n6', '/m/0330k3', '/m/01d259', '/m/09rx_8', '/m/08ch9j', '/m/06lyg6', '/m/0kvcd9', '/m/04x4h9', '/m/01k5_0', '/m/07pr1q', '/m/0kvbn6', '/m/016ky6', '/m/076xtqg', '/m/09w7d0', '/m/04jcsht', '/m/03gln9', '/m/01lq5h', '/m/04jlsj4', '/m/06h3ct', '/m/0ds2n', '/m/01nln3', '/m/0gtx0j']","['/m/0sxlb', '/m/04x4h9']",
Robert Lowery,1913-10-17,M,,,/m/0k5z2f,/m/0n8dkvw,/m/07zb2b,26.0,27.0,"['/m/09h37b', '/m/08hhwb', '/m/0h_dmsg', '/m/0c41qg0', '/m/03cvyvb', '/m/0cwfcg', '/m/07k5gz9', '/m/07kggxz', '/m/0dmkqz', '/m/07kdb83', '/m/027phcd', '/m/044vd3']",,
Robert Middleton,1911-05-13,M,,,/m/03jrs97,,/m/0827mj,19.0,43.0,"['/m/06b9b4', '/m/0hznrpy', '/m/02q2332', '/m/06pm2z', '/m/06_31c', '/m/0m_m8', '/m/08jnb8', '/m/031hjs', '/m/05brtt', '/m/0gmtlp']",,
Robert Mitchum,1917-08-06,M,,1.854,/m/02vbglf,/m/0h2hdqz,/m/0m0hw,52.0,26.0,"['/m/032wmm', '/m/03byfxp', '/m/09g9vk0', '/m/06vf_w', '/m/09n2mk', '/m/0j_vp', '/m/027jjkg', '/m/05257t3', '/m/02pk8_7', '/m/0bb1s_r', '/m/09v40nv', '/m/03qjc6y', '/m/09ryld', '/m/09gkwys', '/m/0b77zv9', '/m/05q9gw7', '/m/0ktvxj', '/m/0ch54hd', '/m/0symg', '/m/04vjzm', '/m/0bktb', '/m/09h1v9', '/m/0d_lnj', '/m/027z9m0', '/m/03qn9cy', '/m/02q52r_', '/m/063zyf7', '/m/0fbdn3', '/m/09p5r2', '/m/0b6hf64', '/m/03cdlb2', '/m/04tr4r', '/m/05k7_n', '/m/02z3sx0', '/m/09n21y', '/m/03lrqw', '/m/09nkkl', '/m/016y_f', '/m/06chz_', '/m/05p15br', '/m/0_b3x', '/m/06zngq', '/m/04v89z', '/m/072c4j', '/m/080596j', '/m/0n08d', '/m/09n3z1']",,
Robert Montgomery,1904-05-21,M,,,/m/0mzrhwx,/m/0n5px72,/m/034cj9,21.0,25.0,"['/m/09vv2_y', '/m/0c3_zr8', '/m/0dljj7q', '/m/04y9cll', '/m/02rl6ym', '/m/03c20cm', '/m/07k6t78', '/m/02rmlbw', '/m/02rjffj', '/m/02vln70', '/m/09pgfbg', '/m/05b2rdf', '/m/04g1hdh', '/m/0bhjr3', '/m/0d56_l', '/m/02rl6vw', '/m/09pgdhy', '/m/0bx_s4z', '/m/0glww', '/m/03wfchq', '/m/0cc8p0v', '/m/02rkxqw', '/m/04y8xnx', '/m/09gkgj7', '/m/05c9y8', '/m/032jw4', '/m/0c770l', '/m/05sync6']","['/m/03c20cm', '/m/04g1hdh', '/m/03wfchq', '/m/05c9y8']",
Robert Morley,1908-05-26,M,,1.842,/m/04j17hg,/m/0jg19xj,/m/01v90t,49.0,30.0,"['/m/04j17hc', '/m/03qdnhk', '/m/0vjq0', '/m/0b456kg', '/m/0gpt12', '/m/026gv9d', '/m/0289c76', '/m/04glz2j', '/m/04m_8bv', '/m/0hv27', '/m/0cbvhr', '/m/03gt9hs', '/m/04954r', '/m/0gj55y', '/m/0599ch', '/m/06wbtj4', '/m/0gmxrc', '/m/0534ym', '/m/0by0_3z', '/m/09l1bp', '/m/06fgcv', '/m/026z40c', '/m/03swj7', '/m/01f39b', '/m/02qrmmn', '/m/0cmcksk', '/m/046cpw', '/m/03cxx7x']",['/m/046cpw'],
Robert Newton,1905-06-01,M,,1.83,/m/0jyp4r,/m/0b_w_qn,/m/0327tt,20.0,31.0,"['/m/070fq3', '/m/02862mk', '/m/09pgkt4', '/m/0fw837', '/m/0crdywx', '/m/0b1bs2', '/m/093ptf', '/m/05d_r6', '/m/0bmcrgt', '/m/04954r', '/m/02y5fm', '/m/01t39x', '/m/03hhsf6', '/m/05b5kv6', '/m/0gznl0', '/m/06fgcv', '/m/05b423p', '/m/0c41sxf', '/m/0bwl1jy']",,
Robert Paige,1911-12-02,M,,,/m/03jqrcf,/m/0j_gnql,/m/02783h7,26.0,25.0,"['/m/026qx8t', '/m/07kg7yt', '/m/0crd8db', '/m/0288nl2', '/m/05msdkt', '/m/04gjzjk', '/m/0bmg5nz', '/m/03cvxs_', '/m/09rshbw', '/m/0c1ffp9', '/m/094dnx', '/m/03whqw5']",,
Robert Pastorelli,1954-06-21,M,,1.778,/m/05ccmh6,/m/0h5vq78,/m/02kkmj,18.0,32.0,"['/m/0y_9q', '/m/02fhm6', '/m/0c0j58', '/m/04j2b31', '/m/03sl8j', '/m/08v6ll', '/m/06mpjq', '/m/06p52b', '/m/027ckcp', '/m/0345ll', '/m/056xkh', '/m/03dhdk']",,
Robert Patrick,1958-11-05,M,,1.83,/m/02vbndx,/m/0b_k290,/m/02f_k_,23.0,31.0,"['/m/01l_pn', '/m/01r97z', '/m/0kvd1p', '/m/035q5b', '/m/0gff9hb', '/m/0cp1qp7', '/m/07by0n', '/m/0270qwm', '/m/02rrfzf', '/m/09_dfl', '/m/08n4j3', '/m/0b6lcxd', '/m/02r1_nk', '/m/0kbwb', '/m/0kbwb', '/m/0gw_7xk', '/m/0c8flq', '/m/027_9n', '/m/03hm9_c', '/m/08fn5b', '/m/07mj6x', '/m/032016', '/m/07gp9', '/m/0dmh22', '/m/05jzt3', '/m/0h974bl', '/m/02pyn8c', '/m/03__xl', '/m/0660b9b', '/m/0j_6fj3', '/m/05q62x7', '/m/0gx997r', '/m/0417k8', '/m/04plz5', '/m/0bj8b8s', '/m/0776_t', '/m/0fq2d51', '/m/026gt8b', '/m/01svry']",,
Robert Pattinson,1986-05-13,M,/m/02ctzb,1.85,/m/0cr_1cw,/m/0gx3vlc,/m/062dn7,8.0,18.0,"['/m/04qk12', '/m/075wx89', '/m/031786', '/m/031hcx', '/m/0c1sgd3', '/m/065_t2_', '/m/03nm_fh', '/m/075wx7_', '/m/0gtvrv3', '/m/04m_qkz', '/m/05pdh86', '/m/0bpkq4', '/m/09v9mks', '/m/0g57n3s', '/m/06w67tn']",,
Robert Picardo,1953-10-27,M,/m/0xnvg,1.78,/m/0cs97w6,/m/0h_5b4q,/m/02jt4y,20.0,27.0,"['/m/02vn81r', '/m/0414j6', '/m/0450fn', '/m/08wnmb', '/m/02vx8yw', '/m/03q5db', '/m/0bh4mr', '/m/03ck1_k', '/m/02gjz_', '/m/04sr1h', '/m/032x31', '/m/06r2h', '/m/02v5nx', '/m/0kvf26', '/m/0dfmt6', '/m/01738w', '/m/05nsx8']",,
Robert Preston,1918-06-08,M,,1.77,/m/0hzvk7c,/m/0hhd7ss,/m/02l5mv,45.0,22.0,"['/m/0gg5646', '/m/027njp3', '/m/01xv3c', '/m/03cty8h', '/m/0jvt9', '/m/02gz9t', '/m/0d4bj5', '/m/06c12c', '/m/02x31w8', '/m/0cqnss', '/m/076y1s9', '/m/0kb71', '/m/02wcb15', '/m/04lpwl', '/m/01k5y0', '/m/0g8bg7', '/m/03nrh84', '/m/043q9gx', '/m/04ctmp0', '/m/02ql9qh', '/m/072c4j']","['/m/01k5y0', '/m/0g8bg7']",
Robert Prosky,1930-12-13,M,/m/02ctzb,,/m/02vbks7,/m/052njcj,/m/073c1q,27.0,51.0,"['/m/0gfllp', '/m/060rs5', '/m/0dbfw4', '/m/01q48n', '/m/09gbkyq', '/m/01y_sf', '/m/0dtml0', '/m/05zrdxt', '/m/08lr6s', '/m/032016', '/m/04sr1h', '/m/02wz313', '/m/0crhxl', '/m/0btcbv', '/m/04zmpd', '/m/0296rz', '/m/06k4hg', '/m/0fslk3', '/m/0b18vc', '/m/0776_t', '/m/034bm_', '/m/03ylkjx', '/m/0f0w57', '/m/0gjk1d']",,
Robert Pugh,1950,M,/m/06gbnc,,/m/03js408,/m/0chtg7h,/m/0krrkq,17.0,44.0,"['/m/07x7l6', '/m/061ffq', '/m/05mrf_p', '/m/09k4pll', '/m/09m812', '/m/05q96q6', '/m/08h8bc', '/m/02rm_98', '/m/0h4z_kk', '/m/0dljxqy', '/m/020fcn']",,
Robert Redford,1936-08-18,M,/m/02w7gg,1.75,/m/03llgpq,/m/0g6yyx,/m/0gs1_,52.0,24.0,"['/m/0d1sxj', '/m/02dcrt', '/m/05z12j', '/m/04y6l1b', '/m/0913gc', '/m/04m91p', '/m/026_6ms', '/m/07jyv8', '/m/0f_jd3', '/m/0902by', '/m/01qdmh', '/m/09yxrl', '/m/026s_ky', '/m/06d_d3', '/m/03cn80x', '/m/08wrlb', '/m/033s0w', '/m/0p9tm', '/m/0gw7p', '/m/0h97w42', '/m/0h97w42', '/m/07ykvh', '/m/02_hht', '/m/0kvg4w', '/m/06fs5z', '/m/01gvsn', '/m/0b4lkx', '/m/053sv1', '/m/0dks22', '/m/03jksy']","['/m/08wrlb', '/m/0gw7p', '/m/01gvsn']",['/m/08wrlb']
Robert Ryan,1909-11-11,M,,,/m/0jtyrf,/m/040fsr4,/m/03xx3m,30.0,33.0,"['/m/015d7y', '/m/04w2v8', '/m/058y7y', '/m/027s5hf', '/m/03d1z3j', '/m/072rvk', '/m/0dbh16', '/m/05c842', '/m/03qjc6y', '/m/04n2sy1', '/m/0b208m', '/m/028cfq0', '/m/064ppgg', '/m/0k5k1', '/m/04wzj5', '/m/0gy5dn', '/m/08f76v', '/m/0bktb', '/m/05zykls', '/m/07yxf2', '/m/047f8l2', '/m/0b4b5w', '/m/06zl_fb', '/m/07zn05x', '/m/047b_46', '/m/05llby', '/m/02667r6', '/m/06dr5z', '/m/0bwkjdw', '/m/06zngq', '/m/04v89z', '/m/02r0c93', '/m/05zntrm', '/m/080wmr', '/m/051_vd']",['/m/0bktb'],
Robert Sean Leonard,1969-02-28,M,,1.829,/m/0k5fn6,/m/0h4y_b_,/m/067b98,15.0,20.0,"['/m/0drn6m', '/m/05gv03', '/m/04mzshl', '/m/0f858v', '/m/0kvdzd', '/m/08jfdl', '/m/064pzzk', '/m/051qyy', '/m/0yzbg', '/m/07cvgg', '/m/03b1xl']",,
Robert Shaw,1927-08-09,M,/m/02w7gg,1.8,/m/0cvcxcf,/m/0h5nfml,/m/0164r9,20.0,31.0,"['/m/0c3tmhs', '/m/04dcpy', '/m/053rtq', '/m/01jwxx', '/m/0c428c2', '/m/02q27lg', '/m/08frx4', '/m/089q33', '/m/0db0hn', '/m/03t3pk', '/m/06k5xq', '/m/025twgt', '/m/0gw7p', '/m/0cq806', '/m/026z40c', '/m/02pjnwh', '/m/0b7xqg', '/m/0jyb4']",['/m/0cq806'],
Robert Stack,1919-01-13,M,,1.81,/m/0jt4n_,/m/02nw9zp,/m/01h4rj,62.0,20.0,"['/m/0ckt6', '/m/05c4642', '/m/0bbvdn4', '/m/0h166h', '/m/0c8qcm', '/m/027_cm9', '/m/05d_r6', '/m/05sw5b', '/m/04t6fk', '/m/017yj_', '/m/0k54q', '/m/0k4m8', '/m/08cjy8', '/m/05873x', '/m/03d05t7', '/m/01kpfn', '/m/04zw5dg', '/m/02810l5', '/m/02v7x2', '/m/06dr5z', '/m/06w2rgq', '/m/027_pxd']",['/m/03d05t7'],
Robert Stanton,1963-03-08,M,,,/m/0bvsx1r,/m/0bvsx1v,/m/06wb6qq,18.0,29.0,"['/m/01r97z', '/m/0c7z7q', '/m/08kmsx', '/m/032_yq', '/m/08vt7z', '/m/02ndy4', '/m/09cyky', '/m/03cvqpc', '/m/04lgyqk', '/m/07kb79v', '/m/03p2xc', '/m/07xgs84', '/m/0421x6d']",,
Robert Stephens,1931-07-14,M,,,/m/02tb8j9,/m/0h5nll7,/m/03lcsc,32.0,30.0,"['/m/016ywb', '/m/0p9rz', '/m/09rswcs', '/m/01fdcx', '/m/0cwy47', '/m/04jn765', '/m/0837cr', '/m/02rhjj', '/m/025rvx0', '/m/05pc7v8']",,
Robert Strauss,1913-11-08,M,,,/m/0cgbwtp,/m/0h6533h,/m/0266n4d,13.0,38.0,"['/m/02991z', '/m/015d7j', '/m/039frl', '/m/0bn59s', '/m/05td37', '/m/027fkxv', '/m/0gbvlc', '/m/0fkc85', '/m/0ghl3s', '/m/03lhtf', '/m/09vrl59']","['/m/02991z', '/m/0ghl3s']",
Robert Taylor,1911-08-05,M,,1.82,/m/04y_0k9,/m/0h34ptc,/m/01v3bn,67.0,23.0,"['/m/0dn17z', '/m/05z_q7r', '/m/09s5qm', '/m/0kv6c1', '/m/0b76v2j', '/m/02q2332', '/m/0gncc', '/m/0f_wbr', '/m/0d2k5v', '/m/0c3tnf7', '/m/04y9wpv', '/m/026q9tc', '/m/03nwqpt', '/m/054_0p', '/m/07_cx8', '/m/0gg4f8t', '/m/0280_wh', '/m/026yw3q', '/m/0cjwkt', '/m/04wxsp', '/m/05f17k', '/m/0dn1wg', '/m/0gj55y', '/m/09pgfrg', '/m/07kjf9n', '/m/0bxyxd0', '/m/09v0lp', '/m/0gj798', '/m/018qm2', '/m/027zs6t', '/m/0gjbrgz', '/m/02rynn3', '/m/09tw2y', '/m/0drx7z8', '/m/026_24c', '/m/0by1pm1', '/m/03hny9t', '/m/03hhxyq', '/m/02pjw2n', '/m/02vqpy9', '/m/03h1vk4', '/m/0d6x5t', '/m/0ddgq09', '/m/09rt9zr', '/m/02rmlkd', '/m/0147sh', '/m/03d8mz9', '/m/04tdl6', '/m/09v23v1', '/m/0bmclyz', '/m/03cv6rz', '/m/09n3z1', '/m/0281rwh']",,
Robert Vaughn,1932-11-22,M,,1.753,/m/0jx54v,/m/0g1b6s,/m/01hbq0,45.0,23.0,"['/m/05f7hs', '/m/02qmdqz', '/m/0k4kk', '/m/042g97', '/m/09ghh78', '/m/02gz9t', '/m/027ygy', '/m/02vryfc', '/m/037s0_', '/m/080fkbm', '/m/06rzwx', '/m/047c3p8', '/m/03cgpcg', '/m/05c21ty', '/m/04bsfh', '/m/05zt443', '/m/0ptxj', '/m/080j3l9', '/m/07rtf', '/m/09gbd36', '/m/04f76f_', '/m/04hlzh', '/m/064nm14']",,
Robert Wagner,1930-02-10,M,,1.8,/m/0gv_4j2,/m/0h2wc5q,/m/02fb1n,56.0,21.0,"['/m/0cz9fjr', '/m/07rgg3', '/m/03d4vh6', '/m/0b7hdh', '/m/08bpx7', '/m/03hl4gj', '/m/02700b0', '/m/0bb1s_r', '/m/09g7g3h', '/m/07bmgl', '/m/03h2p1n', '/m/07615d', '/m/05h1_l5', '/m/03grp9d', '/m/03gwfzp', '/m/01k1k4', '/m/064n_mb', '/m/04g2qcv', '/m/04l4rt', '/m/02r52t0', '/m/095n36', '/m/026qnn', '/m/02v_cqv', '/m/07h115', '/m/09v581y', '/m/02887y_', '/m/013q07', '/m/013q0p', '/m/02pn6f9', '/m/087ml1', '/m/0ptxj', '/m/0gf_yx', '/m/02q6hzv', '/m/0fqs252', '/m/02_b71', '/m/076yrtr', '/m/0dpl44', '/m/04h14p']",,
Robert Warwick,1878-10-09,M,,,/m/0cg15vm,/m/0n5_mkx,/m/07mw50,32.0,,"['/m/09vv2_n', '/m/07kd63x', '/m/08l1pv', '/m/09pgfyh', '/m/026ydhj', '/m/0b75rqm', '/m/03br6p', '/m/027ylsy', '/m/0gnqr', '/m/09rmlw7', '/m/0gnrf', '/m/0jkvwt9', '/m/03mb1wk', '/m/061v7p', '/m/07k4qkb', '/m/0282gtd', '/m/076y33_', '/m/0h1h20l', '/m/0dd936b']",,
Robert Webber,1924-10-14,M,,,/m/0cs5ch1,/m/0j1xr_w,/m/08nrk7,30.0,32.0,"['/m/04s2t2', '/m/0270j7g', '/m/0bq8q8', '/m/0fvg2r', '/m/02gz9t', '/m/01jw6z', '/m/0m_tj', '/m/0bz7ms', '/m/09rx_8', '/m/04zz3h1', '/m/03fk2x', '/m/0gf_yx', '/m/060gtg', '/m/03czv_y', '/m/04gghr1']",,
Robert Wisdom,1953-09-14,M,/m/0x67,1.87,/m/0cjbcyw,/m/0cjbcyz,/m/0fxy1f,14.0,43.0,"['/m/02_fz3', '/m/03xf_m', '/m/06w9jvy', '/m/0fg23x', '/m/0kvgrg', '/m/08bzl3', '/m/04153z', '/m/028kfw', '/m/0ck5rr', '/m/0g55p5n', '/m/0fr63l', '/m/05pc3g', '/m/02ntj8']",,
Robert Woolsey,1888-08-14,M,,,/m/0csbhnb,/m/0c0l14p,/m/06zk0s,8.0,,"['/m/03gy5tg', '/m/0crc40t', '/m/0hndy6n', '/m/04jbljm', '/m/0gh6b47', '/m/0gfj6ks', '/m/0415c_q', '/m/0gjcdfj', '/m/057bn1', '/m/04n2fv9', '/m/0c90mj', '/m/027grn7', '/m/0gfjfg6']",,
Robert Wuhl,1951-10-09,M,,,/m/04djqdp,/m/02nwc7l,/m/04lmq7,14.0,31.0,"['/m/047px22', '/m/031h9k', '/m/01hjwf', '/m/03cy8s', '/m/026pztl', '/m/016kxf', '/m/01hp5', '/m/016kz1', '/m/0258dh', '/m/0571xc']",,
Robert Young,1907-02-22,M,/m/03bkbh,1.83,/m/059s27d,/m/0lb6xtt,/m/018qql,47.0,24.0,"['/m/02rlnc6', '/m/05mv1f7', '/m/027lqzc', '/m/09xtzz', '/m/09xtzz', '/m/09xtzz', '/m/09pgf3g', '/m/03hltwb', '/m/043pzpr', '/m/02pst7z', '/m/05n58t', '/m/03d1f2h', '/m/0bs4kxr', '/m/08qgdz', '/m/03hjc32', '/m/01479f', '/m/0d56_l', '/m/026q89x', '/m/09rmlw7', '/m/0bktb', '/m/02rlw5h', '/m/03cx6lb', '/m/0dv0vk', '/m/02rkz1j', '/m/0gj8nt4', '/m/018qm2', '/m/01842j', '/m/027zs6t', '/m/02qb6p0', '/m/0281rqb', '/m/07z3h3', '/m/02x2kgv', '/m/09pgh4k', '/m/02qbkkm', '/m/02rp425', '/m/0b4cyy', '/m/09gfhyb', '/m/043nhg4', '/m/0416t76', '/m/0bwk8hx', '/m/054dgmk']",,
Roberto Benigni,1952-10-27,M,/m/0222qb,1.689,/m/0gvz89p,/m/0kgdwrs,/m/01tt43d,33.0,26.0,"['/m/0gtvpkw', '/m/03cwlpq', '/m/076q52', '/m/06_nny', '/m/0crh2d0', '/m/027bznf', '/m/02q_4s7', '/m/048lb4', '/m/011yrp', '/m/02754c9', '/m/0b1n8y', '/m/0c5j36k']",,
Roberts Blossom,1924-03-25,M,,,/m/0cg61tl,/m/0l0kz4v,/m/02pqbv,24.0,47.0,"['/m/0jvqw', '/m/05q08x', '/m/01jw6m', '/m/0bb20p', '/m/037c_d', '/m/012mrr', '/m/01fmys', '/m/03gtd4', '/m/03d5_pm', '/m/0326d9', '/m/074bbz', '/m/026fm_6', '/m/06k4hg', '/m/0kvg4w', '/m/08cfr1']",,
Robin Bartlett,1951-04-22,F,,,/m/0cg0pzs,/m/065s4kl,/m/0ggym9,25.0,29.0,"['/m/0by0j9', '/m/05p1j8q', '/m/0gfwc3', '/m/02rpd_6', '/m/0bq8v4', '/m/0bplqp', '/m/054k8z', '/m/014_x2', '/m/0bcp9b', '/m/055yv7']",,
Robin Givens,1964-11-27,F,/m/0x67,1.65,/m/04dhhx4,/m/0h353zz,/m/0hjxj,32.0,13.0,"['/m/043nfmq', '/m/026t9dn', '/m/07kbzvg', '/m/0695g8', '/m/0ch21cr', '/m/040ns1', '/m/027fwmt', '/m/039lgd', '/m/09s9m5', '/m/08l0x2', '/m/0bx_9qw', '/m/04075tv']",,
Robin Shou,1960-07-17,M,,,/m/0460cpc,/m/045qmc,/m/07y1q4,19.0,29.0,"['/m/03w9fwk', '/m/03wj_q', '/m/08vw2f', '/m/03b_h1l', '/m/0fspbb', '/m/0d0v3w', '/m/02g5q1', '/m/0j7kdhd', '/m/06_vf23', '/m/0g5b44p']",,
Robin Tunney,1972-06-19,F,/m/033tf_,1.62,/m/04hv11b,/m/0h12s2g,/m/01lvht,16.0,19.0,"['/m/03cs706', '/m/05p14s', '/m/0lwff', '/m/027hy5b', '/m/048qh5', '/m/085wqm', '/m/03cqk46', '/m/0660ygl', '/m/0h2lfh', '/m/02q5d_y', '/m/0kvg2x', '/m/0fbn1l', '/m/07z985', '/m/0bgb8v', '/m/0cg9t2', '/m/03nnsy', '/m/05fc8m']",,
Robin Williams,1951-07-21,M,,1.702,/m/0jx3b3,/m/0gwtmbw,/m/0dzf_,32.0,29.0,"['/m/04c13q', '/m/02g_hn', '/m/0bcs_f', '/m/0y_hb', '/m/027hjj5', '/m/0cly8m', '/m/04vcfx', '/m/05zsld', '/m/06y79v', '/m/01jrbv', '/m/01y_sf', '/m/033856', '/m/0dtml0', '/m/0dtml0', '/m/06_xjwg', '/m/0prh7', '/m/04cr1g6', '/m/0bmssv', '/m/06mpjq', '/m/0bv8h2', '/m/0g6kfj', '/m/011ypx', '/m/09rvvpm', '/m/09rvvpm', '/m/016kxf', '/m/09w353', '/m/05g3kb', '/m/0jnwx', '/m/0jnwx', '/m/0295sy', '/m/04n34x3', '/m/020x3x', '/m/07hq75', '/m/0cj9k7', '/m/032zq6', '/m/09mjxy', '/m/026w0m_', '/m/087ml1', '/m/03nx8mj', '/m/03tpl2', '/m/03mdqqq', '/m/03r8dw', '/m/06lpmt', '/m/0hhqflr', '/m/04gv3db', '/m/03khj_', '/m/02qh3bt', '/m/04kkz8', '/m/05650n', '/m/05650n', '/m/04tz52', '/m/0yzbg', '/m/01_5px', '/m/01_5px', '/m/04jlsj4', '/m/0f9j_4', '/m/0gwvbxv', '/m/015x74', '/m/03b9b8', '/m/011xg5', '/m/0bhk48', '/m/033t6r']","['/m/04vcfx', '/m/011ypx', '/m/016kxf', '/m/0295sy', '/m/03tpl2', '/m/03mdqqq', '/m/06lpmt', '/m/0yzbg', '/m/03b9b8']","['/m/04vcfx', '/m/011ypx', '/m/03tpl2', '/m/03mdqqq', '/m/06lpmt']"
Robin Wright,1966-04-08,F,/m/07hwkr,1.68,/m/0k7903,/m/05v513r,/m/06jzh,25.0,20.0,"['/m/02g_hn', '/m/03hj492', '/m/06n4_l', '/m/04n3tmy', '/m/07kdls3', '/m/0cfhfz', '/m/02x2jl_', '/m/0dgq_kn', '/m/070178', '/m/04zwpv3', '/m/0g83dv', '/m/02vqhv0', '/m/02vqhv0', '/m/04g3m2', '/m/0g55p5n', '/m/0bbcqp', '/m/0809y9x', '/m/07nxnw', '/m/06fbf0', '/m/04w6zk', '/m/07c0_4', '/m/0bdjd', '/m/06039f', '/m/0c0nhgv', '/m/03ctzzn', '/m/053sv1', '/m/03wcx7', '/m/07nn0', '/m/03h_yy', '/m/03h_yy', '/m/03h_yy']",,
Robyn Lively,1972-02-07,F,,1.73,/m/04lsh1r,/m/0h2cw22,/m/0b_002,25.0,14.0,"['/m/04crgtk', '/m/0cgkjf', '/m/0bq8tc', '/m/0bs7d1q', '/m/0f2wvw', '/m/09kq4h', '/m/075ztz', '/m/027nvr_', '/m/0h2cvkz', '/m/03bxm08', '/m/08056w9']",,
Rochelle Hudson,1916-03-06,F,,,/m/02vcy7g,/m/0lyx9l5,/m/0b087y,34.0,14.0,"['/m/02qsj37', '/m/03d8jkx', '/m/0gg4jgs', '/m/05b5x97', '/m/0ggb585', '/m/0ckfd4', '/m/09gj2hy', '/m/0b8ghw', '/m/0gng5', '/m/09n9rcv', '/m/02tpbr', '/m/0k2_0', '/m/0ggb3wm']",,
Rock Hudson,1925-11-17,M,,1.93,/m/0k5xxs,/m/0h36vvv,/m/015dcj,33.0,24.0,"['/m/05pn3c', '/m/0m_mm', '/m/0dd8qy8', '/m/04lk86', '/m/04lk1v4', '/m/0dt0js', '/m/0bg8zr1', '/m/03h2p1n', '/m/04ld8_5', '/m/07nxlr', '/m/03hhdts', '/m/0bks9w', '/m/06421y5', '/m/0cjwhb', '/m/053y_wy', '/m/05zl90k', '/m/04lfbkq', '/m/0cc7xmm', '/m/027c4yp', '/m/0b6ztrj', '/m/02pw0gs', '/m/04lf81l', '/m/0642fmt', '/m/0kvb41', '/m/06rqp8', '/m/01bjbk', '/m/09rx03j', '/m/027sk0z', '/m/0cmcksx', '/m/05pc2jv', '/m/06606bv', '/m/04g0236', '/m/063zf3k', '/m/04h9jk', '/m/04_074f', '/m/0bm8k86', '/m/0fvctx', '/m/03hp4hv', '/m/0hv6h', '/m/0dpq1q', '/m/0280rjy', '/m/0ch3llf']",['/m/0m_mm'],
Rod La Rocque,1898-11-29,M,,,/m/0n5lmft,/m/0h5t22g,/m/056nw7,18.0,,"['/m/07k76z8', '/m/07k73x7', '/m/0h3xg1g', '/m/0cmm6z', '/m/0dsw7r', '/m/07ftxt', '/m/02rj2z0', '/m/02qxjs7', '/m/09pgd72', '/m/03gvxn_', '/m/0bm9cz9', '/m/0h98g0z', '/m/04jkbvj', '/m/02rzxtw', '/m/0807xg_']",,
